period_date,next_open_date,symbol,tau,lower,upper,point,half_width_bps,regime_code,m_regime,checkpoint_sha256,checkpoint_through,forecaster_code,profile_code,artefact_sha256,provenance,computed_ts
2026-01-26,2026-01-27,QQQ,0.85,620.7129864,629.4455306,625.0792585,69.80897155,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,QQQ,0.95,618.0137022,632.1448148,625.0792585,112.9657541,normal,0.9872643335,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,QQQ,0.99,613.4971729,636.6613441,625.0792585,185.1770733,normal,0.9709886729,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,SPY,0.68,690.5150186,694.1015111,692.3082648,25.88665553,normal,0.924993791,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,SPY,0.85,689.4190465,695.1974832,692.3082648,41.70771351,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,SPY,0.95,687.6328954,696.9836342,692.3082648,67.49194558,normal,0.9872643335,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,SPY,0.99,684.6442499,699.9722797,692.3082648,110.6349535,normal,0.9709886729,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TLT,0.68,88.12005264,88.53056607,88.32530936,23.23222623,normal,0.924993791,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TLT,0.85,87.99460661,88.65601211,88.32530936,37.43098581,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TLT,0.95,87.79016201,88.86045671,88.32530936,60.57129113,normal,0.9872643335,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TLT,0.99,87.44807873,89.20253999,88.32530936,99.29039564,normal,0.9709886729,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TSLA,0.68,432.1327231,437.7374249,434.935074,64.39225269,normal,0.924993791,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TSLA,0.85,430.4200199,439.450128,434.935074,103.7466437,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TSLA,0.95,427.6287568,442.2413911,434.935074,167.8841212,normal,0.9872643335,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-26,2026-01-27,TSLA,0.99,422.9583255,446.9118225,434.935074,275.2010153,normal,0.9709886729,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,AAPL,0.68,257.0556436,259.6133128,258.3344782,49.51541677,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,AAPL,0.85,256.2874119,260.3815445,258.3344782,79.26071062,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,AAPL,0.95,255.0052854,261.663671,258.3344782,128.9035863,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,AAPL,0.99,252.8935065,263.77545,258.3344782,210.6699183,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GLD,0.68,494.3910104,499.3655153,496.8782628,52.24222659,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GLD,0.85,492.8968484,500.8596773,496.8782628,83.62559127,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GLD,0.95,490.4031934,503.3533322,496.8782628,136.0022959,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GLD,0.99,486.2959169,507.4606087,496.8782628,222.2714929,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GOOGL,0.68,332.0744899,337.1925579,334.6335239,76.49182758,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GOOGL,0.85,330.5372067,338.7298411,334.6335239,122.4426049,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GOOGL,0.95,327.9715854,341.2954623,334.6335239,199.131332,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,GOOGL,0.99,323.7457738,345.5212739,334.6335239,325.4446416,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,HOOD,0.68,104.1173597,106.4151922,105.266276,109.1710654,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,HOOD,0.85,103.4271736,107.1053783,105.266276,174.7531736,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,HOOD,0.95,102.2752999,108.257252,105.266276,284.2052589,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,HOOD,0.99,100.3780591,110.1544928,105.266276,464.4827999,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,MSTR,0.68,159.4520364,163.7133225,161.5826795,131.8630415,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,MSTR,0.85,158.1720996,164.9932593,161.5826795,211.0768535,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,MSTR,0.95,156.035972,167.1293869,161.5826795,343.2793269,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,MSTR,0.99,152.5175756,170.6477833,161.5826795,561.0288266,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,NVDA,0.68,186.8990518,190.2351025,188.5670771,88.48001927,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,NVDA,0.85,185.8970223,191.2371319,188.5670771,141.6324382,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,NVDA,0.95,184.2247033,192.909451,188.5670771,230.340216,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,NVDA,0.99,181.4702416,195.6639126,188.5670771,376.4499956,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,QQQ,0.68,628.5176431,634.057549,631.287596,43.88878565,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,QQQ,0.85,626.853655,635.7215371,631.287596,70.25400503,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,QQQ,0.95,624.0765718,638.4986202,631.287596,114.2557659,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,QQQ,0.99,619.5024632,643.0727288,631.287596,186.7306687,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,SPY,0.68,693.8815323,697.4457714,695.6636519,25.62394197,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,SPY,0.85,692.8109634,698.5163403,695.6636519,41.01695961,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,SPY,0.95,691.0242565,700.3030473,695.6636519,66.70686081,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,SPY,0.99,688.0813876,703.2459161,695.6636519,109.020465,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TLT,0.68,87.51213909,87.91607106,87.71410508,23.00295862,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TLT,0.85,87.39081248,88.03739767,87.71410508,36.82147836,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TLT,0.95,87.18832661,88.23988354,87.71410508,59.88364946,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TLT,0.99,86.85481397,88.57339618,87.71410508,97.86914317,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TSLA,0.68,428.2832453,433.7319312,431.0075882,63.22448386,normal,0.928701176,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TSLA,0.85,426.6466564,435.3685201,431.0075882,101.2051972,normal,0.9456029244,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TSLA,0.95,423.9153006,438.0998759,431.0075882,164.5924288,normal,0.9897355821,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-27,2026-01-28,TSLA,0.99,419.4165092,442.5986673,431.0075882,268.9969653,normal,0.9705032999,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,AAPL,0.68,255.7248551,258.1981467,256.9615009,48.22359194,normal,0.937097212,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,AAPL,0.85,254.9947927,258.9282091,256.9615009,76.69272419,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,AAPL,0.95,253.7629963,260.1600055,256.9615009,124.7272086,normal,0.9922130166,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,AAPL,0.99,251.7236505,262.1993513,256.9615009,204.2524706,normal,0.9748804058,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GLD,0.68,501.1537082,509.2539522,505.2038302,81.89344113,normal,0.937097212,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GLD,0.85,498.7626905,511.6449698,505.2038302,130.2398026,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GLD,0.95,494.728451,515.6792094,505.2038302,211.8121007,normal,0.9922130166,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GLD,0.99,488.0494169,522.3582434,505.2038302,346.8621272,normal,0.9748804058,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GOOGL,0.68,334.1885186,339.1981262,336.6933224,74.5455112,normal,0.937097212,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GOOGL,0.85,332.7097903,340.6768545,336.6933224,118.5539712,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GOOGL,0.95,330.2148091,343.1718358,336.6933224,192.8071541,normal,0.9922130166,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,GOOGL,0.99,326.0841508,347.3024941,336.6933224,315.7397495,normal,0.9748804058,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,HOOD,0.68,102.5195209,104.7010323,103.6102766,105.4889482,normal,0.937097212,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,HOOD,0.85,101.8755856,105.3449676,103.6102766,167.765081,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,HOOD,0.95,100.7891073,106.4314459,103.6102766,272.8403572,normal,0.9922130166,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,HOOD,0.99,98.99034793,108.2302053,103.6102766,446.8016054,normal,0.9748804058,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,MSTR,0.68,156.305955,160.5417387,158.4238468,133.6631024,normal,0.937097212,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,MSTR,0.85,155.0556429,161.7920508,158.4238468,212.5720427,normal,0.9479698892,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,MSTR,0.95,152.9460563,163.9016374,158.4238468,345.7109887,normal,0.9922130166,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,MSTR,0.99,149.4534525,167.3942412,158.4238468,566.1340807,normal,0.9748804058,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-01-28,2026-01-29,NVDA,0.68,190.1568502,193.6621116,191.9094809,91.51162802,normal,0.937097212,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
